quantidadeItemVenda,precoUnitarioItemVenda,idProduto,idVenda
10,0.0,79,508
4,0.0,69,768
10,0.0,30,219
3,0.0,54,45
2,0.0,51,900
12,0.0,98,166
4,0.0,58,259
7,0.0,27,911
2,0.0,26,596
12,0.0,97,589
11,0.0,62,408
9,0.0,97,91
10,0.0,95,87
7,0.0,61,31
10,0.0,53,93
6,0.0,89,331
7,0.0,98,611
3,0.0,6,850
9,0.0,68,273
4,0.0,95,359
5,0.0,7,67
8,0.0,90,18
8,0.0,28,907
1,0.0,20,502
5,0.0,37,621
2,0.0,19,137
2,0.0,81,741
5,0.0,7,305
11,0.0,92,265
12,0.0,6,203
3,0.0,90,476
6,0.0,14,770
9,0.0,49,82
3,0.0,21,568
4,0.0,77,952
8,0.0,95,182
9,0.0,47,674
9,0.0,4,679
1,0.0,65,966
5,0.0,19,497
1,0.0,22,478
5,0.0,49,912
8,0.0,12,597
3,0.0,16,147
1,0.0,77,895
11,0.0,46,708
4,0.0,74,72
2,0.0,10,736
6,0.0,87,898
1,0.0,4,49
12,0.0,42,31
5,0.0,49,463
12,0.0,77,694
3,0.0,72,756
2,0.0,42,521
10,0.0,98,897
10,0.0,66,603
2,0.0,14,344
11,0.0,99,907
1,0.0,99,53
8,0.0,54,330
10,0.0,72,59
7,0.0,14,115
12,0.0,41,1000
10,0.0,19,593
9,0.0,31,256
9,0.0,51,325
1,0.0,45,128
7,0.0,41,86
2,0.0,60,194
11,0.0,99,631
8,0.0,68,153
3,0.0,72,210
1,0.0,99,765
9,0.0,96,3
3,0.0,22,926
3,0.0,69,350
11,0.0,30,416
7,0.0,20,739
5,0.0,4,951
1,0.0,94,412
4,0.0,75,620
6,0.0,92,559
7,0.0,2,466
12,0.0,69,818
12,0.0,18,785
8,0.0,51,418
12,0.0,14,166
8,0.0,35,809
9,0.0,72,300
10,0.0,2,175
7,0.0,69,184
9,0.0,83,191
6,0.0,19,670
12,0.0,38,108
8,0.0,53,572
8,0.0,82,598
6,0.0,100,668
5,0.0,18,481
4,0.0,35,685
12,0.0,79,935
4,0.0,96,76
10,0.0,30,683
1,0.0,14,59
7,0.0,55,250
12,0.0,91,938
5,0.0,65,97
11,0.0,24,810
10,0.0,62,890
12,0.0,5,494
1,0.0,67,416
7,0.0,36,336
11,0.0,2,902
5,0.0,13,278
3,0.0,9,536
11,0.0,9,703
10,0.0,60,148
6,0.0,66,600
2,0.0,24,631
9,0.0,8,69
5,0.0,43,122
6,0.0,52,885
10,0.0,4,7
3,0.0,85,273
2,0.0,7,154
5,0.0,25,559
11,0.0,72,682
10,0.0,71,379
10,0.0,13,90
8,0.0,15,362
5,0.0,5,474
12,0.0,18,320
2,0.0,31,344
1,0.0,48,182
11,0.0,50,575
4,0.0,62,562
4,0.0,27,441
5,0.0,4,369
4,0.0,49,732
8,0.0,7,817
2,0.0,4,1000
11,0.0,96,505
3,0.0,16,24
7,0.0,61,200
10,0.0,45,819
11,0.0,64,355
10,0.0,72,67
10,0.0,40,820
5,0.0,5,509
6,0.0,97,127
9,0.0,15,825
1,0.0,52,451
12,0.0,5,413
2,0.0,29,960
6,0.0,21,961
5,0.0,75,104
1,0.0,43,365
11,0.0,92,396
5,0.0,36,402
6,0.0,37,631
3,0.0,64,366
4,0.0,42,382
2,0.0,47,580
10,0.0,38,766
11,0.0,9,276
9,0.0,55,762
3,0.0,2,21
9,0.0,97,42
4,0.0,41,416
1,0.0,71,847
6,0.0,21,775
7,0.0,98,847
5,0.0,2,142
3,0.0,49,628
2,0.0,67,981
6,0.0,68,468
2,0.0,2,9
7,0.0,33,210
2,0.0,96,848
7,0.0,88,296
7,0.0,24,540
12,0.0,93,272
3,0.0,50,41
6,0.0,76,852
4,0.0,28,341
2,0.0,73,185
3,0.0,94,44
8,0.0,7,676
1,0.0,17,131
10,0.0,26,313
6,0.0,92,486
11,0.0,73,155
6,0.0,80,344
6,0.0,2,874
3,0.0,24,145
12,0.0,19,597
8,0.0,38,569
3,0.0,83,409
2,0.0,63,858
8,0.0,11,79
11,0.0,78,582
9,0.0,47,134
10,0.0,99,805
10,0.0,71,792
7,0.0,29,375
4,0.0,83,315
3,0.0,26,755
8,0.0,73,770
8,0.0,9,25
9,0.0,81,517
2,0.0,25,175
3,0.0,15,780
6,0.0,27,836
10,0.0,90,347
3,0.0,82,794
12,0.0,12,449
12,0.0,67,493
11,0.0,93,755
4,0.0,41,245
12,0.0,28,424
11,0.0,59,614
12,0.0,60,858
1,0.0,76,380
3,0.0,52,144
10,0.0,77,142
4,0.0,75,351
2,0.0,73,773
8,0.0,13,775
6,0.0,66,400
3,0.0,38,245
2,0.0,10,30
4,0.0,43,473
10,0.0,40,546
10,0.0,14,470
6,0.0,2,309
5,0.0,69,727
9,0.0,49,337
3,0.0,82,440
7,0.0,79,18
11,0.0,49,373
1,0.0,80,889
12,0.0,85,756
2,0.0,58,289
12,0.0,41,4
11,0.0,60,266
9,0.0,48,757
2,0.0,89,690
10,0.0,51,245
5,0.0,77,356
1,0.0,80,684
10,0.0,27,518
4,0.0,64,716
9,0.0,71,470
7,0.0,2,958
9,0.0,90,58
10,0.0,42,123
6,0.0,18,296
1,0.0,96,937
6,0.0,53,26
12,0.0,81,535
7,0.0,55,715
2,0.0,13,371
4,0.0,91,66
1,0.0,2,145
10,0.0,17,53
10,0.0,86,375
7,0.0,91,879
7,0.0,15,73
1,0.0,29,891
5,0.0,19,112
7,0.0,41,199
2,0.0,49,600
4,0.0,100,215
11,0.0,69,266
10,0.0,52,355
8,0.0,88,964
10,0.0,51,834
9,0.0,61,884
10,0.0,42,102
3,0.0,26,65
10,0.0,3,43
3,0.0,88,736
3,0.0,10,481
8,0.0,90,152
8,0.0,88,424
9,0.0,81,24
10,0.0,85,308
7,0.0,65,924
6,0.0,54,413
5,0.0,69,269
1,0.0,35,293
9,0.0,18,386
2,0.0,22,976
10,0.0,51,553
6,0.0,22,280
2,0.0,23,727
3,0.0,19,376
11,0.0,11,363
4,0.0,83,816
4,0.0,22,422
8,0.0,2,629
3,0.0,28,241
3,0.0,24,290
1,0.0,18,440
8,0.0,86,776
12,0.0,78,653
9,0.0,36,230
7,0.0,11,182
6,0.0,38,890
5,0.0,52,455
8,0.0,77,106
3,0.0,89,653
8,0.0,4,56
6,0.0,91,162
7,0.0,66,957
10,0.0,88,645
9,0.0,30,629
9,0.0,75,581
8,0.0,5,665
3,0.0,76,924
4,0.0,27,209
1,0.0,50,110
2,0.0,74,356
2,0.0,11,374
5,0.0,57,347
7,0.0,80,712
10,0.0,25,68
8,0.0,42,847
4,0.0,73,105
8,0.0,58,757
2,0.0,60,842
8,0.0,59,572
2,0.0,63,554
3,0.0,65,902
2,0.0,57,145
4,0.0,27,16
8,0.0,29,784
11,0.0,49,813
6,0.0,90,140
4,0.0,94,403
4,0.0,38,276
4,0.0,21,445
6,0.0,84,50
11,0.0,48,703
4,0.0,88,947
3,0.0,74,444
10,0.0,16,666
6,0.0,58,973
1,0.0,94,711
12,0.0,95,453
2,0.0,9,61
4,0.0,36,28
11,0.0,62,32
6,0.0,2,712
12,0.0,54,24
8,0.0,67,662
6,0.0,44,550
8,0.0,99,911
8,0.0,49,795
8,0.0,28,832
8,0.0,83,862
5,0.0,30,405
9,0.0,61,962
4,0.0,98,556
12,0.0,41,291
6,0.0,61,169
4,0.0,100,317
2,0.0,81,230
7,0.0,35,227
5,0.0,76,13
6,0.0,40,885
7,0.0,50,244
5,0.0,43,557
4,0.0,40,326
8,0.0,14,282
5,0.0,83,692
1,0.0,49,743
1,0.0,75,825
6,0.0,9,621
2,0.0,55,988
3,0.0,40,951
5,0.0,49,826
5,0.0,39,134
8,0.0,70,212
2,0.0,59,734
12,0.0,52,882
9,0.0,14,4
4,0.0,23,197
4,0.0,60,611
2,0.0,98,631
6,0.0,47,362
7,0.0,17,41
5,0.0,29,90
6,0.0,62,260
9,0.0,1,274
6,0.0,5,73
6,0.0,33,422
2,0.0,76,279
3,0.0,100,380
3,0.0,8,109
7,0.0,10,669
8,0.0,96,444
9,0.0,80,346
10,0.0,1,975
5,0.0,34,598
5,0.0,80,321
4,0.0,99,699
3,0.0,100,648
9,0.0,47,884
12,0.0,38,208
2,0.0,80,801
11,0.0,72,973
9,0.0,47,852
1,0.0,39,789
1,0.0,72,352
5,0.0,37,150
2,0.0,41,972
12,0.0,29,946
5,0.0,85,414
12,0.0,83,142
9,0.0,56,646
4,0.0,38,466
7,0.0,44,653
7,0.0,40,808
5,0.0,51,832
3,0.0,36,346
8,0.0,70,265
1,0.0,90,812
6,0.0,69,93
11,0.0,30,171
5,0.0,37,72
8,0.0,71,19
1,0.0,59,37
11,0.0,3,637
5,0.0,76,480
9,0.0,59,688
3,0.0,53,108
6,0.0,51,672
3,0.0,96,68
7,0.0,98,294
7,0.0,21,145
7,0.0,71,668
12,0.0,16,314
6,0.0,67,83
5,0.0,32,78
8,0.0,14,489
8,0.0,92,871
9,0.0,96,539
4,0.0,88,950
3,0.0,60,271
11,0.0,1,968
9,0.0,15,413
10,0.0,46,434
1,0.0,97,819
11,0.0,95,402
1,0.0,40,388
11,0.0,68,663
3,0.0,15,875
4,0.0,28,17
7,0.0,19,558
4,0.0,12,939
12,0.0,21,551
11,0.0,24,276
12,0.0,94,437
1,0.0,45,132
11,0.0,93,283
1,0.0,100,591
9,0.0,25,611
8,0.0,47,853
11,0.0,12,56
1,0.0,40,300
8,0.0,41,830
7,0.0,16,225
10,0.0,81,136
9,0.0,56,771
6,0.0,24,140
8,0.0,53,624
9,0.0,48,602
5,0.0,25,550
2,0.0,52,474
12,0.0,94,432
4,0.0,76,794
8,0.0,21,646
4,0.0,20,585
10,0.0,9,324
1,0.0,28,403
11,0.0,44,989
12,0.0,72,890
9,0.0,18,85
4,0.0,68,849
7,0.0,45,919
11,0.0,54,582
6,0.0,62,116
2,0.0,81,165
5,0.0,89,444
5,0.0,46,537
2,0.0,77,397
6,0.0,31,81
12,0.0,53,418
4,0.0,9,627
11,0.0,93,587
8,0.0,94,483
6,0.0,57,36
7,0.0,87,944
9,0.0,62,649
7,0.0,8,603
1,0.0,69,861
12,0.0,74,305
1,0.0,85,632
3,0.0,61,557
3,0.0,4,111
4,0.0,59,991
9,0.0,65,383
1,0.0,75,276
11,0.0,10,548
3,0.0,15,116
9,0.0,8,972
6,0.0,30,12
10,0.0,9,599
12,0.0,99,723
6,0.0,68,293
10,0.0,49,780
11,0.0,73,518
3,0.0,8,593
2,0.0,62,94
5,0.0,36,223
3,0.0,19,772
2,0.0,61,577
6,0.0,50,654
9,0.0,72,828
6,0.0,95,967
6,0.0,33,951
9,0.0,6,547
3,0.0,83,975
11,0.0,6,557
4,0.0,11,540
11,0.0,16,163
11,0.0,40,624
2,0.0,35,6
9,0.0,30,757
2,0.0,57,902
10,0.0,20,815
9,0.0,4,157
8,0.0,57,400
4,0.0,85,447
1,0.0,25,253
12,0.0,28,871
7,0.0,71,494
6,0.0,38,214
1,0.0,31,558
4,0.0,56,38
10,0.0,74,222
1,0.0,53,209
3,0.0,6,796
4,0.0,39,573
3,0.0,37,414
6,0.0,29,294
1,0.0,87,658
12,0.0,91,258
3,0.0,93,16
1,0.0,22,432
7,0.0,24,746
11,0.0,62,493
3,0.0,73,514
9,0.0,15,299
7,0.0,18,262
7,0.0,48,381
7,0.0,63,141
12,0.0,35,12
9,0.0,16,994
7,0.0,13,973
1,0.0,3,929
12,0.0,98,671
1,0.0,86,951
8,0.0,61,354
11,0.0,10,742
7,0.0,54,357
7,0.0,11,444
5,0.0,10,657
2,0.0,89,582
7,0.0,72,404
9,0.0,80,548
8,0.0,31,215
12,0.0,87,49
5,0.0,85,41
9,0.0,58,412
2,0.0,47,223
1,0.0,93,305
1,0.0,74,668
10,0.0,17,999
11,0.0,36,5
6,0.0,54,467
8,0.0,78,512
4,0.0,45,669
1,0.0,67,80
6,0.0,99,386
2,0.0,58,424
3,0.0,32,700
2,0.0,57,161
9,0.0,100,791
11,0.0,74,969
10,0.0,53,997
8,0.0,71,272
2,0.0,35,922
10,0.0,57,873
1,0.0,19,9
3,0.0,48,656
4,0.0,56,272
10,0.0,88,148
10,0.0,86,837
5,0.0,34,723
2,0.0,53,842
11,0.0,94,402
12,0.0,7,667
5,0.0,53,532
3,0.0,67,830
9,0.0,29,35
11,0.0,49,606
6,0.0,5,429
8,0.0,94,220
5,0.0,32,715
6,0.0,62,423
4,0.0,3,359
10,0.0,78,888
4,0.0,87,116
11,0.0,28,855
10,0.0,50,576
8,0.0,89,29
1,0.0,31,963
1,0.0,9,526
6,0.0,55,570
2,0.0,26,396
2,0.0,27,288
12,0.0,25,707
11,0.0,62,517
6,0.0,32,534
1,0.0,52,323
3,0.0,67,105
1,0.0,100,777
1,0.0,84,735
11,0.0,2,903
10,0.0,67,412
3,0.0,8,600
11,0.0,78,80
1,0.0,33,906
10,0.0,89,693
2,0.0,56,605
2,0.0,95,383
6,0.0,78,187
10,0.0,84,478
2,0.0,25,31
4,0.0,66,931
10,0.0,27,91
6,0.0,91,912
10,0.0,98,709
6,0.0,52,106
3,0.0,62,963
2,0.0,32,990
10,0.0,63,385
10,0.0,7,18
1,0.0,50,270
7,0.0,10,483
7,0.0,1,432
10,0.0,79,453
3,0.0,8,778
3,0.0,27,591
6,0.0,53,96
11,0.0,74,670
6,0.0,57,651
8,0.0,14,188
6,0.0,51,866
9,0.0,46,212
12,0.0,34,698
1,0.0,69,883
8,0.0,94,306
10,0.0,29,110
2,0.0,42,51
10,0.0,11,235
11,0.0,12,896
1,0.0,10,116
10,0.0,47,923
3,0.0,56,262
3,0.0,91,462
7,0.0,86,480
12,0.0,10,407
8,0.0,51,186
6,0.0,8,87
9,0.0,89,2
1,0.0,69,420
3,0.0,52,442
7,0.0,15,739
11,0.0,45,155
1,0.0,66,18
6,0.0,37,851
2,0.0,48,371
5,0.0,52,76
8,0.0,54,209
7,0.0,22,398
5,0.0,34,716
9,0.0,40,609
5,0.0,9,570
7,0.0,68,324
8,0.0,39,270
1,0.0,34,174
6,0.0,90,867
6,0.0,33,413
8,0.0,79,397
9,0.0,98,11
8,0.0,34,74
4,0.0,96,75
2,0.0,74,617
3,0.0,3,477
8,0.0,44,14
11,0.0,21,676
2,0.0,86,272
12,0.0,14,391
3,0.0,13,857
5,0.0,1,839
5,0.0,2,315
5,0.0,44,136
5,0.0,5,342
8,0.0,1,278
6,0.0,84,507
9,0.0,12,497
4,0.0,94,668
1,0.0,7,808
12,0.0,8,717
5,0.0,62,9
9,0.0,34,226
1,0.0,7,45
3,0.0,25,941
3,0.0,84,796
1,0.0,20,192
1,0.0,95,714
1,0.0,12,1000
2,0.0,64,24
5,0.0,10,572
9,0.0,91,331
6,0.0,15,95
1,0.0,98,659
8,0.0,42,658
9,0.0,97,897
11,0.0,7,244
10,0.0,42,821
2,0.0,28,443
10,0.0,38,681
2,0.0,34,798
5,0.0,77,586
6,0.0,87,53
9,0.0,78,211
11,0.0,94,601
2,0.0,9,362
4,0.0,22,43
6,0.0,64,579
11,0.0,55,36
4,0.0,70,190
3,0.0,97,129
1,0.0,30,534
1,0.0,38,804
11,0.0,78,717
3,0.0,64,612
5,0.0,80,2
9,0.0,84,534
4,0.0,26,207
8,0.0,60,320
4,0.0,23,657
5,0.0,63,885
10,0.0,61,513
9,0.0,67,302
4,0.0,35,102
6,0.0,15,154
4,0.0,47,269
5,0.0,91,210
3,0.0,58,765
8,0.0,31,89
7,0.0,22,247
5,0.0,71,705
11,0.0,48,212
5,0.0,82,837
3,0.0,42,47
9,0.0,31,614
4,0.0,27,159
11,0.0,35,112
3,0.0,23,798
2,0.0,12,674
2,0.0,15,120
7,0.0,61,108
11,0.0,72,380
3,0.0,72,152
11,0.0,20,71
5,0.0,97,163
4,0.0,100,831
11,0.0,15,827
5,0.0,14,448
5,0.0,90,760
10,0.0,19,856
11,0.0,54,352
9,0.0,31,427
3,0.0,48,164
9,0.0,6,55
7,0.0,53,745
10,0.0,1,410
9,0.0,67,554
6,0.0,64,697
5,0.0,73,808
6,0.0,98,967
10,0.0,81,634
1,0.0,61,625
11,0.0,89,416
1,0.0,100,285
2,0.0,2,941
3,0.0,26,15
2,0.0,56,843
6,0.0,20,893
10,0.0,84,647
12,0.0,52,969
6,0.0,7,493
9,0.0,28,612
11,0.0,73,966
8,0.0,37,876
10,0.0,91,972
3,0.0,92,245
3,0.0,78,489
12,0.0,45,679
1,0.0,1,693
9,0.0,4,937
10,0.0,42,24
10,0.0,76,998
1,0.0,26,431
1,0.0,79,23
8,0.0,88,247
3,0.0,84,646
2,0.0,15,687
4,0.0,76,284
8,0.0,15,420
7,0.0,89,565
6,0.0,32,732
5,0.0,66,641
11,0.0,44,509
7,0.0,29,708
6,0.0,36,925
12,0.0,44,851
6,0.0,92,581
6,0.0,65,675
10,0.0,13,374
2,0.0,19,652
11,0.0,86,182
6,0.0,97,254
10,0.0,24,526
12,0.0,15,885
5,0.0,30,749
7,0.0,25,415
7,0.0,37,990
7,0.0,51,736
9,0.0,47,621
7,0.0,70,477
3,0.0,47,471
4,0.0,20,44
12,0.0,67,978
11,0.0,65,55
1,0.0,45,594
10,0.0,85,572
7,0.0,86,676
10,0.0,27,649
1,0.0,91,462
3,0.0,50,829
10,0.0,35,791
4,0.0,52,116
3,0.0,13,269
4,0.0,23,171
8,0.0,67,199
2,0.0,1,990
1,0.0,54,526
9,0.0,73,826
4,0.0,57,587
6,0.0,33,401
2,0.0,46,498
11,0.0,13,441
11,0.0,9,626
6,0.0,98,409
12,0.0,73,699
1,0.0,11,16
5,0.0,13,814
11,0.0,58,629
2,0.0,29,41
4,0.0,14,494
10,0.0,36,992
6,0.0,1,534
3,0.0,41,579
8,0.0,38,3
2,0.0,93,238
1,0.0,81,194
6,0.0,23,387
5,0.0,100,95
1,0.0,24,503
1,0.0,85,406
7,0.0,67,230
4,0.0,66,476
3,0.0,63,307
10,0.0,3,590
8,0.0,65,904
4,0.0,55,221
11,0.0,82,769
2,0.0,77,30
6,0.0,76,973
9,0.0,92,636
2,0.0,50,996
7,0.0,52,642
1,0.0,95,817
3,0.0,98,893
3,0.0,79,96
7,0.0,30,739
11,0.0,68,8
9,0.0,55,247
2,0.0,98,10
11,0.0,81,757
5,0.0,92,348
6,0.0,96,786
2,0.0,18,69
1,0.0,18,895
6,0.0,20,909
3,0.0,40,23
12,0.0,56,531
7,0.0,84,593
12,0.0,8,931
5,0.0,41,65
9,0.0,50,884
7,0.0,10,597
4,0.0,91,778
11,0.0,29,498
9,0.0,9,905
6,0.0,29,111
5,0.0,78,745
2,0.0,100,413
12,0.0,74,746
9,0.0,81,861
11,0.0,67,91
1,0.0,1,387
7,0.0,87,286
10,0.0,23,319
2,0.0,49,693
8,0.0,96,586
1,0.0,11,750
10,0.0,8,788
1,0.0,17,603
12,0.0,84,681
10,0.0,2,94
7,0.0,10,759
2,0.0,1,527
2,0.0,31,209
7,0.0,17,141
3,0.0,40,656
2,0.0,25,41
12,0.0,64,779
2,0.0,75,622
11,0.0,96,596
12,0.0,86,182
11,0.0,30,604
6,0.0,79,284
4,0.0,44,152
11,0.0,1,240
12,0.0,96,192
3,0.0,53,848
9,0.0,12,781
4,0.0,49,864
1,0.0,54,897
4,0.0,84,826
7,0.0,64,344
11,0.0,48,924
11,0.0,87,190
10,0.0,99,525
6,0.0,40,929
12,0.0,51,856
5,0.0,13,908
10,0.0,45,210
2,0.0,74,207
10,0.0,98,393
6,0.0,87,681
12,0.0,49,245
6,0.0,31,418
9,0.0,16,181
5,0.0,24,637
8,0.0,75,651
9,0.0,88,969
1,0.0,77,545
9,0.0,50,798
4,0.0,71,862
1,0.0,25,631
8,0.0,98,136
9,0.0,96,206
1,0.0,100,754
8,0.0,37,32
12,0.0,86,459
12,0.0,33,276
9,0.0,70,916
11,0.0,17,327
12,0.0,57,733
1,0.0,9,441
8,0.0,39,81
3,0.0,46,352
2,0.0,84,32
9,0.0,83,820
4,0.0,35,135
10,0.0,97,906
9,0.0,3,216
7,0.0,80,668
3,0.0,41,88
5,0.0,69,346
8,0.0,65,35
2,0.0,76,169
10,0.0,49,275
11,0.0,79,779
11,0.0,97,960
12,0.0,94,825
1,0.0,52,382
1,0.0,79,804
9,0.0,37,88
7,0.0,3,35
11,0.0,73,988
8,0.0,46,926
5,0.0,99,145
11,0.0,35,118
11,0.0,24,200
6,0.0,66,314
10,0.0,35,769
9,0.0,17,438
1,0.0,95,607
9,0.0,41,341
5,0.0,7,287
7,0.0,79,163
5,0.0,10,883
12,0.0,53,768
10,0.0,96,298
6,0.0,19,987
1,0.0,97,368
11,0.0,60,719
4,0.0,24,776
4,0.0,56,678
4,0.0,97,815
8,0.0,44,618
7,0.0,63,338
4,0.0,48,939
9,0.0,42,885
10,0.0,71,397
12,0.0,16,293
7,0.0,60,516
7,0.0,86,300
2,0.0,98,632
1,0.0,9,75
2,0.0,24,710
12,0.0,67,990
6,0.0,99,778
3,0.0,28,416
12,0.0,41,770
4,0.0,98,251
1,0.0,3,684
6,0.0,63,385
11,0.0,89,970
10,0.0,36,564
3,0.0,65,405
6,0.0,49,912
8,0.0,42,316
9,0.0,25,608
10,0.0,19,69
4,0.0,13,549
8,0.0,21,95
11,0.0,39,158
8,0.0,24,885
2,0.0,70,676
11,0.0,26,974
3,0.0,50,977
2,0.0,49,29
3,0.0,57,100
2,0.0,62,851
6,0.0,27,654
3,0.0,20,37
10,0.0,34,683
9,0.0,23,676
6,0.0,66,263
10,0.0,40,552
11,0.0,53,486
3,0.0,39,103
4,0.0,38,489
12,0.0,65,654
9,0.0,98,47
1,0.0,85,243
12,0.0,86,514
12,0.0,92,627
4,0.0,61,657
4,0.0,91,576
7,0.0,12,57
12,0.0,63,596
4,0.0,34,84
12,0.0,13,733
8,0.0,60,914
5,0.0,68,37
10,0.0,91,89
4,0.0,68,937
10,0.0,11,579
3,0.0,55,469
1,0.0,24,575
4,0.0,47,110
7,0.0,32,861
8,0.0,63,841
1,0.0,27,566
4,0.0,46,433
6,0.0,8,615
3,0.0,25,147
8,0.0,81,265
4,0.0,80,291
4,0.0,51,530
2,0.0,51,986
8,0.0,94,578
12,0.0,64,696
4,0.0,80,566
5,0.0,5,223
5,0.0,96,84
5,0.0,56,375
1,0.0,57,763
9,0.0,9,379
9,0.0,48,611
8,0.0,25,258
1,0.0,85,718
2,0.0,86,602
9,0.0,69,292
9,0.0,33,744
12,0.0,5,922
1,0.0,49,338
8,0.0,81,742
3,0.0,50,709
4,0.0,27,445
5,0.0,70,461
10,0.0,8,745
8,0.0,14,77
12,0.0,70,367
6,0.0,12,948
11,0.0,67,84
6,0.0,56,737
5,0.0,20,453
11,0.0,56,173
8,0.0,1,556
12,0.0,57,236
4,0.0,64,697
12,0.0,26,74
12,0.0,69,651
12,0.0,100,258
9,0.0,41,941
4,0.0,49,780
3,0.0,71,444
5,0.0,22,503
3,0.0,15,257
4,0.0,48,705
4,0.0,80,965
5,0.0,25,598
3,0.0,92,214
7,0.0,25,743
12,0.0,63,560
8,0.0,62,573
10,0.0,93,285
9,0.0,94,18
9,0.0,31,165
10,0.0,62,947
7,0.0,31,130
2,0.0,87,972
1,0.0,5,63
6,0.0,52,875
4,0.0,39,704
11,0.0,70,493
4,0.0,27,42
7,0.0,96,704
1,0.0,91,834
1,0.0,77,276
10,0.0,27,630
11,0.0,96,226
10,0.0,22,907
10,0.0,32,66
10,0.0,66,136
2,0.0,82,726
6,0.0,14,419
2,0.0,94,428
1,0.0,63,219
12,0.0,82,49
7,0.0,39,857
6,0.0,12,897
12,0.0,44,410
9,0.0,70,833
12,0.0,82,18
6,0.0,31,946
11,0.0,48,819
3,0.0,98,794
1,0.0,9,543
4,0.0,97,500
10,0.0,85,387
10,0.0,31,935
1,0.0,27,998
8,0.0,22,649
5,0.0,98,549
4,0.0,91,203
12,0.0,28,115
11,0.0,78,843
8,0.0,7,11
12,0.0,26,765
2,0.0,5,348
5,0.0,57,440
5,0.0,28,233
11,0.0,64,145
5,0.0,99,55
9,0.0,51,267
5,0.0,8,334
8,0.0,94,679
12,0.0,37,82
12,0.0,4,1
10,0.0,100,962
6,0.0,30,427
2,0.0,49,512
1,0.0,40,548
2,0.0,93,911
7,0.0,71,336
5,0.0,73,996
1,0.0,34,889
7,0.0,71,901
7,0.0,30,203
10,0.0,27,351
1,0.0,33,490
1,0.0,57,648
3,0.0,78,242
3,0.0,66,243
9,0.0,49,295
5,0.0,47,554
5,0.0,17,950
6,0.0,40,920
7,0.0,60,11
12,0.0,10,791
6,0.0,17,245
9,0.0,51,957
6,0.0,37,226
11,0.0,85,726
11,0.0,80,687
3,0.0,66,764
1,0.0,49,542
10,0.0,92,600
12,0.0,9,148
3,0.0,100,641
6,0.0,56,763
2,0.0,93,864
9,0.0,1,730
9,0.0,55,584
5,0.0,5,126
10,0.0,91,703
1,0.0,84,208
12,0.0,84,956
4,0.0,50,887
8,0.0,15,220
5,0.0,45,172
9,0.0,25,279
2,0.0,7,18
4,0.0,76,70
2,0.0,95,727
11,0.0,75,938
9,0.0,95,623
3,0.0,94,891
4,0.0,78,336
11,0.0,42,584
6,0.0,38,103
11,0.0,70,567
10,0.0,2,125
7,0.0,64,868
3,0.0,20,953
6,0.0,89,104
2,0.0,39,936
10,0.0,2,448
8,0.0,22,879
9,0.0,35,919
4,0.0,17,740
9,0.0,44,953
4,0.0,8,493
2,0.0,14,223
2,0.0,50,448
9,0.0,64,214
10,0.0,38,616
1,0.0,16,516
12,0.0,21,590
2,0.0,7,898
6,0.0,40,372
8,0.0,17,492
6,0.0,9,782
9,0.0,53,197
8,0.0,97,496
8,0.0,96,455
5,0.0,88,653
12,0.0,62,553
8,0.0,92,375
1,0.0,36,98
5,0.0,8,306
8,0.0,91,662
6,0.0,6,132
12,0.0,13,828
7,0.0,23,808
11,0.0,31,387
2,0.0,48,652
6,0.0,65,754
4,0.0,16,713
11,0.0,25,414
8,0.0,69,62
9,0.0,48,705
1,0.0,99,544
4,0.0,41,18
11,0.0,9,394
2,0.0,77,465
2,0.0,39,497
10,0.0,18,946
2,0.0,4,193
11,0.0,97,571
11,0.0,98,499
12,0.0,41,292
12,0.0,33,844
8,0.0,31,509
2,0.0,69,413
7,0.0,92,707
4,0.0,38,742
10,0.0,29,450
4,0.0,42,126
8,0.0,82,11
12,0.0,55,232
3,0.0,48,494
3,0.0,29,4
10,0.0,3,620
12,0.0,44,584
5,0.0,37,599
7,0.0,82,946
1,0.0,61,493
8,0.0,89,648
12,0.0,62,704
4,0.0,6,946
9,0.0,2,41
4,0.0,93,524
2,0.0,16,316
1,0.0,8,95
2,0.0,17,183
1,0.0,51,268
1,0.0,52,497
5,0.0,84,834
4,0.0,21,671
6,0.0,32,283
5,0.0,69,290
11,0.0,37,918
2,0.0,12,298
5,0.0,99,197
11,0.0,26,367
1,0.0,13,181
10,0.0,64,156
7,0.0,3,353
8,0.0,21,957
8,0.0,55,676
8,0.0,96,680
4,0.0,76,990
4,0.0,51,285
1,0.0,33,346
4,0.0,64,814
5,0.0,9,490
2,0.0,13,944
7,0.0,94,125
2,0.0,99,145
3,0.0,52,889
3,0.0,42,435
10,0.0,12,189
7,0.0,98,939
7,0.0,38,833
4,0.0,90,413
4,0.0,69,74
11,0.0,13,318
12,0.0,61,444
9,0.0,22,62
3,0.0,11,45
9,0.0,51,528
11,0.0,87,958
11,0.0,57,619
5,0.0,70,1000
10,0.0,50,661
8,0.0,91,402
1,0.0,69,953
4,0.0,1,821
4,0.0,59,336
7,0.0,7,481
4,0.0,12,366
11,0.0,21,642
7,0.0,64,120
6,0.0,61,854
5,0.0,18,588
3,0.0,97,486
12,0.0,56,672
4,0.0,8,365
12,0.0,83,153
10,0.0,20,572
8,0.0,31,553
7,0.0,67,24
